Order ID ,_  Customer ID ,_  SalesPerson ,_  Order Date ,_  Order Priority ,_  SKU ,_  Order Quantity ,_  Unit Sell Price ,_  Discount ,_  Shipping Amount ,_  Ship Mode ,_  Product Container ,_  Ship Date
41216 ,_  C434 ,_  John ,_  1/07/2014 ,_  Not Specified ,_  SKU227 ,_  45 ,_  179.29 ,_  0 ,_  29.21 ,_  Delivery Truck ,_  Jumbo Box ,_  3/07/2014
21602 ,_  C346 ,_  John ,_  1/07/2014 ,_  Critical ,_  SKU231 ,_  6 ,_  348.21 ,_  0.01 ,_  40.19 ,_  Delivery Truck ,_  Jumbo Box ,_  4/07/2014
34276 ,_  C315 ,_  John ,_  1/07/2014 ,_  Low ,_  SKU1111 ,_  3 ,_  2036.48 ,_  0.04 ,_  14.7 ,_  Delivery Truck ,_  Jumbo Drum ,_  6/07/2014
8997 ,_  C769 ,_  Richard ,_  1/07/2014 ,_  Low ,_  SKU1077 ,_  40 ,_  449.99 ,_  0.04 ,_  24.49 ,_  Regular Air ,_  Large Box ,_  5/07/2014
8997 ,_  C769 ,_  John ,_  1/07/2014 ,_  Low ,_  SKU782 ,_  20 ,_  5.84 ,_  0.01 ,_  1.2 ,_  Regular Air ,_  Wrap Bag ,_  10/07/2014
54019 ,_  C001 ,_  Bob ,_  1/07/2014 ,_  Low ,_  SKU1092 ,_  35 ,_  120.97 ,_  0.08 ,_  26.3 ,_  Delivery Truck ,_  Jumbo Drum ,_  8/07/2014
29287 ,_  C252 ,_  Bob ,_  2/07/2014 ,_  High ,_  SKU367 ,_  50 ,_  5.74 ,_  0.1 ,_  5.01 ,_  Regular Air ,_  Small Box ,_  4/07/2014
29287 ,_  C252 ,_  Bob ,_  2/07/2014 ,_  High ,_  SKU1099 ,_  49 ,_  270.97 ,_  0.09 ,_  28.06 ,_  Delivery Truck ,_  Jumbo Drum ,_  4/07/2014
50373 ,_  C154 ,_  Bob ,_  2/07/2014 ,_  Critical ,_  SKU923 ,_  9 ,_  161.55 ,_  0.06 ,_  19.99 ,_  Regular Air ,_  Small Box ,_  3/07/2014
11527 ,_  C081 ,_  John ,_  2/07/2014 ,_  Medium ,_  SKU171 ,_  45 ,_  99.23 ,_  0.04 ,_  8.99 ,_  Regular Air ,_  Small Pack ,_  4/07/2014
46244 ,_  C061 ,_  Richard ,_  2/07/2014 ,_  Medium ,_  SKU066 ,_  10 ,_  60.98 ,_  0.09 ,_  30 ,_  Delivery Truck ,_  Jumbo Drum ,_  3/07/2014
46244 ,_  C061 ,_  Richard ,_  2/07/2014 ,_  Medium ,_  SKU1032 ,_  9 ,_  17.48 ,_  0.05 ,_  1.99 ,_  Regular Air ,_  Small Pack ,_  4/07/2014
7782 ,_  C520 ,_  Richard ,_  2/07/2014 ,_  Critical ,_  SKU328 ,_  20 ,_  60.97 ,_  0.07 ,_  4.5 ,_  Express Air ,_  Small Box ,_  4/07/2014
57827 ,_  C034 ,_  Bob ,_  2/07/2014 ,_  Medium ,_  SKU008 ,_  24 ,_  100.98 ,_  0.05 ,_  35.84 ,_  Delivery Truck ,_  Jumbo Box ,_  4/07/2014
57827 ,_  C034 ,_  Richard ,_  2/07/2014 ,_  Medium ,_  SKU669 ,_  29 ,_  4.98 ,_  0.02 ,_  5.49 ,_  Regular Air ,_  Small Box ,_  3/07/2014
22695 ,_  C405 ,_  Bob ,_  3/07/2014 ,_  Low ,_  SKU579 ,_  44 ,_  10.06 ,_  0.02 ,_  2.06 ,_  Regular Air ,_  Wrap Bag ,_  8/07/2014
47713 ,_  C488 ,_  Bob ,_  3/07/2014 ,_  High ,_  SKU1175 ,_  34 ,_  115.99 ,_  0 ,_  5.92 ,_  Regular Air ,_  Small Box ,_  3/07/2014
30785 ,_  C566 ,_  Bob ,_  3/07/2014 ,_  High ,_  SKU727 ,_  7 ,_  6.48 ,_  0.03 ,_  8.73 ,_  Regular Air ,_  Small Box ,_  5/07/2014
30785 ,_  C566 ,_  Bob ,_  3/07/2014 ,_  High ,_  SKU809 ,_  38 ,_  9.93 ,_  0.07 ,_  1.09 ,_  Regular Air ,_  Wrap Bag ,_  6/07/2014
27840 ,_  C489 ,_  John ,_  3/07/2014 ,_  High ,_  SKU006 ,_  8 ,_  150.98 ,_  0.09 ,_  66.27 ,_  Delivery Truck ,_  Jumbo Box ,_  4/07/2014
43172 ,_  C477 ,_  Bob ,_  3/07/2014 ,_  Low ,_  SKU844 ,_  19 ,_  1.48 ,_  0.09 ,_  0.7 ,_  Regular Air ,_  Wrap Bag ,_  5/07/2014
37987 ,_  C530 ,_  Bob ,_  3/07/2014 ,_  High ,_  SKU536 ,_  26 ,_  12.53 ,_  0.1 ,_  0.49 ,_  Regular Air ,_  Small Box ,_  4/07/2014
37987 ,_  C530 ,_  Richard ,_  3/07/2014 ,_  High ,_  SKU226 ,_  5 ,_  146.34 ,_  0.1 ,_  43.75 ,_  Delivery Truck ,_  Jumbo Box ,_  4/07/2014
32706 ,_  C506 ,_  Richard ,_  4/07/2014 ,_  Critical ,_  SKU1116 ,_  5 ,_  399.98 ,_  0.03 ,_  12.06 ,_  Delivery Truck ,_  Jumbo Box ,_  6/07/2014
41282 ,_  C254 ,_  Bob ,_  4/07/2014 ,_  Medium ,_  SKU408 ,_  39 ,_  24.92 ,_  0.08 ,_  12.98 ,_  Regular Air ,_  Small Box ,_  6/07/2014
53312 ,_  C253 ,_  Bob ,_  4/07/2014 ,_  Medium ,_  SKU314 ,_  23 ,_  363.25 ,_  0.05 ,_  19.99 ,_  Regular Air ,_  Small Box ,_  6/07/2014
53312 ,_  C253 ,_  Richard ,_  4/07/2014 ,_  Medium ,_  SKU771 ,_  30 ,_  3.34 ,_  0.06 ,_  7.49 ,_  Regular Air ,_  Wrap Bag ,_  5/07/2014
56002 ,_  C206 ,_  Bob ,_  4/07/2014 ,_  Low ,_  SKU486 ,_  21 ,_  23.99 ,_  0.04 ,_  6.71 ,_  Regular Air ,_  Small Box ,_  6/07/2014
56002 ,_  C206 ,_  John ,_  4/07/2014 ,_  Low ,_  SKU636 ,_  14 ,_  55.98 ,_  0.09 ,_  4.86 ,_  Regular Air ,_  Small Box ,_  8/07/2014
56002 ,_  C206 ,_  Bob ,_  4/07/2014 ,_  Low ,_  SKU923 ,_  9 ,_  161.55 ,_  0.05 ,_  19.99 ,_  Regular Air ,_  Small Box ,_  11/07/2014
56002 ,_  C206 ,_  John ,_  4/07/2014 ,_  Low ,_  SKU245 ,_  14 ,_  290.98 ,_  0.07 ,_  69 ,_  Regular Air ,_  Large Box ,_  6/07/2014
1287 ,_  C551 ,_  Richard ,_  4/07/2014 ,_  High ,_  SKU125 ,_  39 ,_  105.29 ,_  0.06 ,_  10.12 ,_  Regular Air ,_  Large Box ,_  6/07/2014
36067 ,_  C208 ,_  Richard ,_  4/07/2014 ,_  High ,_  SKU903 ,_  37 ,_  165.2 ,_  0.04 ,_  19.99 ,_  Express Air ,_  Small Box ,_  6/07/2014
3649 ,_  C100 ,_  Richard ,_  5/07/2014 ,_  Low ,_  SKU394 ,_  8 ,_  8.88 ,_  0.01 ,_  6.28 ,_  Regular Air ,_  Small Box ,_  10/07/2014
3649 ,_  C100 ,_  John ,_  5/07/2014 ,_  Low ,_  SKU529 ,_  26 ,_  2.88 ,_  0.06 ,_  0.99 ,_  Regular Air ,_  Small Box ,_  14/07/2014
27013 ,_  C291 ,_  Richard ,_  5/07/2014 ,_  Low ,_  SKU894 ,_  28 ,_  80.98 ,_  0.05 ,_  35 ,_  Regular Air ,_  Large Box ,_  9/07/2014
27013 ,_  C291 ,_  Bob ,_  5/07/2014 ,_  Low ,_  SKU969 ,_  26 ,_  279.48 ,_  0.05 ,_  35 ,_  Regular Air ,_  Large Box ,_  5/07/2014
24132 ,_  C416 ,_  Bob ,_  6/07/2014 ,_  Low ,_  SKU453 ,_  4 ,_  6.75 ,_  0.03 ,_  2.99 ,_  Regular Air ,_  Small Box ,_  11/07/2014
24132 ,_  C416 ,_  John ,_  6/07/2014 ,_  Low ,_  SKU456 ,_  46 ,_  7.1 ,_  0.05 ,_  6.05 ,_  Regular Air ,_  Small Box ,_  6/07/2014
24132 ,_  C416 ,_  John ,_  6/07/2014 ,_  Low ,_  SKU986 ,_  22 ,_  20.95 ,_  0.04 ,_  4 ,_  Regular Air ,_  Small Box ,_  11/07/2014
24132 ,_  C416 ,_  Richard ,_  6/07/2014 ,_  Low ,_  SKU423 ,_  31 ,_  39.06 ,_  0.05 ,_  10.55 ,_  Regular Air ,_  Small Box ,_  13/07/2014
24132 ,_  C416 ,_  John ,_  6/07/2014 ,_  Low ,_  SKU440 ,_  12 ,_  3.52 ,_  0.04 ,_  6.83 ,_  Regular Air ,_  Small Box ,_  15/07/2014
24132 ,_  C416 ,_  Richard ,_  6/07/2014 ,_  Low ,_  SKU959 ,_  3 ,_  15.51 ,_  0.02 ,_  17.78 ,_  Regular Air ,_  Small Box ,_  13/07/2014
23844 ,_  C528 ,_  Richard ,_  6/07/2014 ,_  Not Specified ,_  SKU276 ,_  40 ,_  42.98 ,_  0 ,_  4.62 ,_  Regular Air ,_  Small Box ,_  8/07/2014
23844 ,_  C528 ,_  Bob ,_  6/07/2014 ,_  Not Specified ,_  SKU299 ,_  42 ,_  21.78 ,_  0.03 ,_  5.94 ,_  Regular Air ,_  Medium Box ,_  8/07/2014
23844 ,_  C528 ,_  Bob ,_  6/07/2014 ,_  Not Specified ,_  SKU532 ,_  11 ,_  3.15 ,_  0.08 ,_  0.5 ,_  Regular Air ,_  Small Box ,_  7/07/2014
58727 ,_  C791 ,_  John ,_  6/07/2014 ,_  Medium ,_  SKU109 ,_  20 ,_  26.48 ,_  0.03 ,_  6.93 ,_  Regular Air ,_  Small Box ,_  7/07/2014
39744 ,_  C048 ,_  Bob ,_  6/07/2014 ,_  Medium ,_  SKU579 ,_  6 ,_  10.06 ,_  0.01 ,_  2.06 ,_  Regular Air ,_  Wrap Bag ,_  8/07/2014
39744 ,_  C048 ,_  Richard ,_  6/07/2014 ,_  Medium ,_  SKU1144 ,_  9 ,_  65.99 ,_  0 ,_  5.92 ,_  Regular Air ,_  Small Box ,_  8/07/2014
39744 ,_  C048 ,_  Richard ,_  6/07/2014 ,_  Medium ,_  SKU1204 ,_  41 ,_  155.99 ,_  0.04 ,_  8.99 ,_  Regular Air ,_  Small Box ,_  7/07/2014
48416 ,_  C444 ,_  Richard ,_  6/07/2014 ,_  Not Specified ,_  SKU696 ,_  23 ,_  6.68 ,_  0.01 ,_  4.91 ,_  Regular Air ,_  Small Box ,_  8/07/2014
40902 ,_  C731 ,_  Bob ,_  7/07/2014 ,_  Low ,_  SKU456 ,_  25 ,_  7.1 ,_  0.02 ,_  6.05 ,_  Regular Air ,_  Small Box ,_  9/07/2014
53894 ,_  C138 ,_  Bob ,_  7/07/2014 ,_  Critical ,_  SKU096 ,_  47 ,_  14.2 ,_  0.03 ,_  5.3 ,_  Regular Air ,_  Wrap Bag ,_  8/07/2014
53894 ,_  C138 ,_  John ,_  7/07/2014 ,_  Critical ,_  SKU255 ,_  37 ,_  71.37 ,_  0.04 ,_  69 ,_  Regular Air ,_  Large Box ,_  8/07/2014
53894 ,_  C138 ,_  Richard ,_  7/07/2014 ,_  Critical ,_  SKU1151 ,_  29 ,_  200.99 ,_  0.02 ,_  8.08 ,_  Express Air ,_  Small Box ,_  7/07/2014
12480 ,_  C716 ,_  Richard ,_  7/07/2014 ,_  Medium ,_  SKU017 ,_  8 ,_  137.48 ,_  0 ,_  32.18 ,_  Delivery Truck ,_  Jumbo Box ,_  8/07/2014
36932 ,_  C775 ,_  Richard ,_  7/07/2014 ,_  Low ,_  SKU924 ,_  20 ,_  33.89 ,_  0.04 ,_  5.1 ,_  Regular Air ,_  Small Box ,_  12/07/2014
10305 ,_  C406 ,_  John ,_  7/07/2014 ,_  Low ,_  SKU186 ,_  12 ,_  5.08 ,_  0.03 ,_  2.03 ,_  Regular Air ,_  Wrap Bag ,_  12/07/2014
20513 ,_  C001 ,_  John ,_  7/07/2014 ,_  High ,_  SKU823 ,_  13 ,_  2.84 ,_  0.01 ,_  0.93 ,_  Express Air ,_  Wrap Bag ,_  8/07/2014
37447 ,_  C578 ,_  Richard ,_  8/07/2014 ,_  Low ,_  SKU379 ,_  23 ,_  5.81 ,_  0.02 ,_  8.49 ,_  Regular Air ,_  Small Box ,_  12/07/2014
49830 ,_  C340 ,_  John ,_  9/07/2014 ,_  Critical ,_  SKU758 ,_  16 ,_  30.98 ,_  0.03 ,_  8.99 ,_  Express Air ,_  Small Pack ,_  11/07/2014
37696 ,_  C780 ,_  Richard ,_  9/07/2014 ,_  Not Specified ,_  SKU334 ,_  5 ,_  3.81 ,_  0.04 ,_  5.44 ,_  Regular Air ,_  Small Box ,_  11/07/2014
37696 ,_  C780 ,_  Richard ,_  9/07/2014 ,_  Not Specified ,_  SKU560 ,_  41 ,_  4 ,_  0.02 ,_  1.3 ,_  Regular Air ,_  Wrap Bag ,_  9/07/2014
40547 ,_  C183 ,_  Richard ,_  9/07/2014 ,_  Critical ,_  SKU1263 ,_  45 ,_  179.99 ,_  0.06 ,_  13.99 ,_  Express Air ,_  Medium Box ,_  11/07/2014
49830 ,_  C340 ,_  John ,_  9/07/2014 ,_  Critical ,_  SKU387 ,_  31 ,_  525.98 ,_  0.01 ,_  19.99 ,_  Regular Air ,_  Small Box ,_  11/07/2014
28933 ,_  C702 ,_  Bob ,_  9/07/2014 ,_  Critical ,_  SKU490 ,_  1 ,_  5.58 ,_  0.01 ,_  5.3 ,_  Regular Air ,_  Small Box ,_  10/07/2014
28933 ,_  C702 ,_  Bob ,_  9/07/2014 ,_  Critical ,_  SKU735 ,_  38 ,_  3.98 ,_  0.03 ,_  0.7 ,_  Regular Air ,_  Wrap Bag ,_  10/07/2014
26629 ,_  C555 ,_  Bob ,_  10/07/2014 ,_  High ,_  SKU1075 ,_  38 ,_  599.99 ,_  0.1 ,_  24.49 ,_  Regular Air ,_  Large Box ,_  11/07/2014
26629 ,_  C555 ,_  John ,_  10/07/2014 ,_  High ,_  SKU785 ,_  32 ,_  2.78 ,_  0.06 ,_  1.25 ,_  Regular Air ,_  Wrap Bag ,_  12/07/2014
47621 ,_  C211 ,_  John ,_  11/07/2014 ,_  Critical ,_  SKU096 ,_  16 ,_  14.2 ,_  0.08 ,_  5.3 ,_  Express Air ,_  Wrap Bag ,_  13/07/2014
26372 ,_  C622 ,_  Bob ,_  12/07/2014 ,_  Low ,_  SKU1066 ,_  1 ,_  29.89 ,_  0.01 ,_  1.99 ,_  Regular Air ,_  Small Pack ,_  16/07/2014
33635 ,_  C202 ,_  Bob ,_  12/07/2014 ,_  High ,_  SKU1114 ,_  5 ,_  90.97 ,_  0.04 ,_  28 ,_  Delivery Truck ,_  Jumbo Drum ,_  13/07/2014
33635 ,_  C202 ,_  John ,_  12/07/2014 ,_  High ,_  SKU963 ,_  4 ,_  20.34 ,_  0.07 ,_  35 ,_  Regular Air ,_  Large Box ,_  13/07/2014
19232 ,_  C186 ,_  Richard ,_  12/07/2014 ,_  Low ,_  SKU132 ,_  43 ,_  6.24 ,_  0.04 ,_  5.22 ,_  Regular Air ,_  Small Box ,_  17/07/2014
19232 ,_  C186 ,_  Bob ,_  12/07/2014 ,_  Low ,_  SKU822 ,_  5 ,_  6.68 ,_  0.09 ,_  1.5 ,_  Regular Air ,_  Wrap Bag ,_  14/07/2014
19232 ,_  C186 ,_  John ,_  12/07/2014 ,_  Low ,_  SKU002 ,_  28 ,_  260.98 ,_  0.09 ,_  41.91 ,_  Delivery Truck ,_  Jumbo Box ,_  19/07/2014
20706 ,_  C367 ,_  Bob ,_  12/07/2014 ,_  High ,_  SKU086 ,_  41 ,_  136.98 ,_  0.04 ,_  24.49 ,_  Express Air ,_  Large Box ,_  14/07/2014
23877 ,_  C574 ,_  Bob ,_  12/07/2014 ,_  Not Specified ,_  SKU1161 ,_  31 ,_  65.99 ,_  0.07 ,_  8.8 ,_  Regular Air ,_  Small Box ,_  12/07/2014
23877 ,_  C574 ,_  Bob ,_  12/07/2014 ,_  Not Specified ,_  SKU1056 ,_  35 ,_  10.01 ,_  0 ,_  1.99 ,_  Express Air ,_  Small Pack ,_  14/07/2014
19457 ,_  C024 ,_  Bob ,_  12/07/2014 ,_  High ,_  SKU526 ,_  34 ,_  6.3 ,_  0.05 ,_  0.5 ,_  Regular Air ,_  Small Box ,_  13/07/2014
19457 ,_  C024 ,_  Bob ,_  12/07/2014 ,_  High ,_  SKU1166 ,_  33 ,_  205.99 ,_  0.09 ,_  3 ,_  Express Air ,_  Small Box ,_  14/07/2014
41696 ,_  C120 ,_  John ,_  13/07/2014 ,_  Not Specified ,_  SKU310 ,_  45 ,_  4.48 ,_  0.03 ,_  49 ,_  Express Air ,_  Large Box ,_  15/07/2014
23778 ,_  C130 ,_  John ,_  13/07/2014 ,_  Low ,_  SKU310 ,_  13 ,_  4.48 ,_  0.06 ,_  49 ,_  Regular Air ,_  Large Box ,_  17/07/2014
57412 ,_  C128 ,_  Richard ,_  13/07/2014 ,_  Low ,_  SKU1203 ,_  34 ,_  7.99 ,_  0.06 ,_  5.03 ,_  Regular Air ,_  Medium Box ,_  13/07/2014
34565 ,_  C782 ,_  Bob ,_  13/07/2014 ,_  Medium ,_  SKU1210 ,_  47 ,_  125.99 ,_  0.08 ,_  4.2 ,_  Regular Air ,_  Small Box ,_  14/07/2014
48034 ,_  C648 ,_  John ,_  14/07/2014 ,_  Not Specified ,_  SKU751 ,_  47 ,_  22.01 ,_  0.1 ,_  5.53 ,_  Regular Air ,_  Small Pack ,_  15/07/2014
48034 ,_  C648 ,_  Bob ,_  14/07/2014 ,_  Not Specified ,_  SKU241 ,_  12 ,_  236.97 ,_  0.04 ,_  59.24 ,_  Delivery Truck ,_  Jumbo Box ,_  14/07/2014
3175 ,_  C101 ,_  Bob ,_  14/07/2014 ,_  Low ,_  SKU903 ,_  23 ,_  165.2 ,_  0.07 ,_  19.99 ,_  Regular Air ,_  Small Box ,_  16/07/2014
41189 ,_  C712 ,_  Richard ,_  14/07/2014 ,_  Low ,_  SKU604 ,_  30 ,_  6.45 ,_  0.03 ,_  1.34 ,_  Regular Air ,_  Wrap Bag ,_  19/07/2014
32199 ,_  C266 ,_  Richard ,_  15/07/2014 ,_  High ,_  SKU434 ,_  40 ,_  4.91 ,_  0.08 ,_  4.97 ,_  Regular Air ,_  Small Box ,_  16/07/2014
32199 ,_  C266 ,_  Bob ,_  15/07/2014 ,_  High ,_  SKU1072 ,_  1 ,_  3499.99 ,_  0.01 ,_  24.49 ,_  Regular Air ,_  Large Box ,_  16/07/2014
32199 ,_  C266 ,_  Bob ,_  15/07/2014 ,_  High ,_  SKU782 ,_  8 ,_  5.84 ,_  0.03 ,_  1.2 ,_  Regular Air ,_  Wrap Bag ,_  17/07/2014
13380 ,_  C641 ,_  John ,_  15/07/2014 ,_  Critical ,_  SKU803 ,_  24 ,_  2.88 ,_  0.09 ,_  0.7 ,_  Regular Air ,_  Wrap Bag ,_  15/07/2014
31043 ,_  C096 ,_  Bob ,_  15/07/2014 ,_  High ,_  SKU1033 ,_  49 ,_  15.28 ,_  0.02 ,_  1.99 ,_  Regular Air ,_  Small Pack ,_  16/07/2014
31043 ,_  C096 ,_  Bob ,_  15/07/2014 ,_  High ,_  SKU1183 ,_  3 ,_  85.99 ,_  0 ,_  3.3 ,_  Regular Air ,_  Small Pack ,_  16/07/2014
13313 ,_  C706 ,_  Bob ,_  16/07/2014 ,_  Not Specified ,_  SKU296 ,_  47 ,_  21.66 ,_  0.04 ,_  13.99 ,_  Regular Air ,_  Medium Box ,_  17/07/2014
54560 ,_  C066 ,_  Bob ,_  16/07/2014 ,_  Critical ,_  SKU1034 ,_  22 ,_  28.48 ,_  0.09 ,_  1.99 ,_  Regular Air ,_  Small Pack ,_  19/07/2014
54560 ,_  C066 ,_  Bob ,_  16/07/2014 ,_  Critical ,_  SKU1226 ,_  45 ,_  65.99 ,_  0.08 ,_  4.99 ,_  Express Air ,_  Small Box ,_  18/07/2014
13313 ,_  C706 ,_  Bob ,_  16/07/2014 ,_  Not Specified ,_  SKU209 ,_  18 ,_  12.99 ,_  0.02 ,_  14.37 ,_  Regular Air ,_  Large Box ,_  18/07/2014
13313 ,_  C706 ,_  Bob ,_  16/07/2014 ,_  Not Specified ,_  SKU634 ,_  22 ,_  35.44 ,_  0.05 ,_  7.5 ,_  Regular Air ,_  Small Box ,_  18/07/2014
13313 ,_  C706 ,_  John ,_  16/07/2014 ,_  Not Specified ,_  SKU870 ,_  45 ,_  12.98 ,_  0.02 ,_  3.14 ,_  Regular Air ,_  Small Pack ,_  19/07/2014
5572 ,_  C045 ,_  Bob ,_  16/07/2014 ,_  High ,_  SKU1009 ,_  37 ,_  7.37 ,_  0.03 ,_  5.53 ,_  Regular Air ,_  Small Pack ,_  18/07/2014
46656 ,_  C581 ,_  Richard ,_  16/07/2014 ,_  High ,_  SKU408 ,_  27 ,_  24.92 ,_  0.1 ,_  12.98 ,_  Regular Air ,_  Small Box ,_  17/07/2014
4321 ,_  C602 ,_  Bob ,_  17/07/2014 ,_  Medium ,_  SKU502 ,_  47 ,_  30.53 ,_  0.02 ,_  19.99 ,_  Express Air ,_  Small Box ,_  19/07/2014
24228 ,_  C048 ,_  Bob ,_  17/07/2014 ,_  Low ,_  SKU863 ,_  31 ,_  1.86 ,_  0.05 ,_  2.58 ,_  Regular Air ,_  Wrap Bag ,_  21/07/2014
55553 ,_  C388 ,_  Richard ,_  17/07/2014 ,_  Medium ,_  SKU492 ,_  32 ,_  5.68 ,_  0.05 ,_  1.39 ,_  Regular Air ,_  Small Box ,_  18/07/2014
32070 ,_  C591 ,_  John ,_  17/07/2014 ,_  Medium ,_  SKU193 ,_  50 ,_  1.76 ,_  0.07 ,_  4.86 ,_  Regular Air ,_  Small Box ,_  17/07/2014
22919 ,_  C341 ,_  John ,_  17/07/2014 ,_  Critical ,_  SKU525 ,_  21 ,_  4.91 ,_  0.07 ,_  0.5 ,_  Regular Air ,_  Small Box ,_  18/07/2014
38982 ,_  C472 ,_  Bob ,_  17/07/2014 ,_  Not Specified ,_  SKU1034 ,_  43 ,_  28.48 ,_  0.09 ,_  1.99 ,_  Regular Air ,_  Small Pack ,_  18/07/2014
11843 ,_  C166 ,_  Richard ,_  17/07/2014 ,_  Medium ,_  SKU1103 ,_  42 ,_  119.99 ,_  0.03 ,_  56.14 ,_  Delivery Truck ,_  Jumbo Box ,_  19/07/2014
11843 ,_  C166 ,_  John ,_  17/07/2014 ,_  Medium ,_  SKU1065 ,_  9 ,_  115.79 ,_  0.05 ,_  1.99 ,_  Regular Air ,_  Small Pack ,_  19/07/2014
18147 ,_  C116 ,_  Bob ,_  17/07/2014 ,_  Not Specified ,_  SKU441 ,_  42 ,_  1.88 ,_  0 ,_  1.49 ,_  Regular Air ,_  Small Box ,_  18/07/2014
18147 ,_  C116 ,_  John ,_  17/07/2014 ,_  Not Specified ,_  SKU687 ,_  50 ,_  5.78 ,_  0.06 ,_  5.67 ,_  Regular Air ,_  Small Box ,_  18/07/2014
55847 ,_  C567 ,_  John ,_  20/07/2014 ,_  Not Specified ,_  SKU407 ,_  21 ,_  6.28 ,_  0.05 ,_  5.36 ,_  Regular Air ,_  Small Box ,_  23/07/2014
55847 ,_  C567 ,_  Bob ,_  20/07/2014 ,_  Not Specified ,_  SKU507 ,_  45 ,_  3.08 ,_  0.04 ,_  0.99 ,_  Regular Air ,_  Small Box ,_  21/07/2014
25060 ,_  C115 ,_  Richard ,_  20/07/2014 ,_  Not Specified ,_  SKU381 ,_  6 ,_  1270.99 ,_  0.03 ,_  19.99 ,_  Regular Air ,_  Small Box ,_  22/07/2014
25060 ,_  C115 ,_  Richard ,_  20/07/2014 ,_  Not Specified ,_  SKU1111 ,_  1 ,_  2036.48 ,_  0.07 ,_  14.7 ,_  Delivery Truck ,_  Jumbo Drum ,_  22/07/2014
55846 ,_  C123 ,_  Bob ,_  20/07/2014 ,_  Not Specified ,_  SKU456 ,_  30 ,_  7.1 ,_  0.02 ,_  6.05 ,_  Regular Air ,_  Small Box ,_  20/07/2014
37542 ,_  C006 ,_  Richard ,_  20/07/2014 ,_  Medium ,_  SKU1235 ,_  26 ,_  125.99 ,_  0.09 ,_  7.69 ,_  Express Air ,_  Small Box ,_  22/07/2014
5441 ,_  C107 ,_  Bob ,_  20/07/2014 ,_  Not Specified ,_  SKU714 ,_  34 ,_  6.48 ,_  0.02 ,_  6.6 ,_  Regular Air ,_  Small Box ,_  22/07/2014
5441 ,_  C107 ,_  Richard ,_  20/07/2014 ,_  Not Specified ,_  SKU891 ,_  16 ,_  17.15 ,_  0.04 ,_  4.96 ,_  Regular Air ,_  Small Box ,_  21/07/2014
43079 ,_  C308 ,_  Richard ,_  21/07/2014 ,_  Medium ,_  SKU985 ,_  40 ,_  30.73 ,_  0.04 ,_  4 ,_  Regular Air ,_  Small Box ,_  22/07/2014
50823 ,_  C556 ,_  Richard ,_  21/07/2014 ,_  Low ,_  SKU1025 ,_  12 ,_  100.98 ,_  0.04 ,_  7.18 ,_  Regular Air ,_  Small Box ,_  26/07/2014
6823 ,_  C759 ,_  John ,_  21/07/2014 ,_  Not Specified ,_  SKU425 ,_  50 ,_  24.95 ,_  0.01 ,_  2.99 ,_  Regular Air ,_  Small Box ,_  22/07/2014
6823 ,_  C759 ,_  John ,_  21/07/2014 ,_  Not Specified ,_  SKU1006 ,_  31 ,_  15.98 ,_  0 ,_  8.99 ,_  Regular Air ,_  Small Pack ,_  23/07/2014
43813 ,_  C130 ,_  John ,_  21/07/2014 ,_  Not Specified ,_  SKU959 ,_  23 ,_  15.51 ,_  0.04 ,_  17.78 ,_  Regular Air ,_  Small Box ,_  23/07/2014
48961 ,_  C393 ,_  Richard ,_  21/07/2014 ,_  Not Specified ,_  SKU692 ,_  24 ,_  22.84 ,_  0.09 ,_  16.87 ,_  Regular Air ,_  Small Box ,_  23/07/2014
48961 ,_  C393 ,_  John ,_  21/07/2014 ,_  Not Specified ,_  SKU958 ,_  25 ,_  14.98 ,_  0.1 ,_  7.69 ,_  Express Air ,_  Small Box ,_  23/07/2014
50917 ,_  C667 ,_  John ,_  21/07/2014 ,_  Low ,_  SKU1036 ,_  33 ,_  43.98 ,_  0.02 ,_  1.99 ,_  Regular Air ,_  Small Pack ,_  25/07/2014
41316 ,_  C388 ,_  John ,_  21/07/2014 ,_  Not Specified ,_  SKU357 ,_  8 ,_  14.28 ,_  0.01 ,_  2.99 ,_  Regular Air ,_  Small Box ,_  22/07/2014
41316 ,_  C388 ,_  Richard ,_  21/07/2014 ,_  Not Specified ,_  SKU1148 ,_  4 ,_  205.99 ,_  0 ,_  5.99 ,_  Regular Air ,_  Small Box ,_  24/07/2014
42310 ,_  C407 ,_  Bob ,_  21/07/2014 ,_  Critical ,_  SKU1255 ,_  20 ,_  205.99 ,_  0.04 ,_  8.99 ,_  Regular Air ,_  Small Box ,_  22/07/2014
33350 ,_  C438 ,_  Richard ,_  21/07/2014 ,_  Not Specified ,_  SKU418 ,_  1 ,_  1889.99 ,_  0.1 ,_  19.99 ,_  Regular Air ,_  Small Box ,_  21/07/2014
16451 ,_  C235 ,_  Richard ,_  22/07/2014 ,_  Not Specified ,_  SKU444 ,_  9 ,_  30.56 ,_  0.09 ,_  2.99 ,_  Regular Air ,_  Small Box ,_  23/07/2014
13030 ,_  C556 ,_  Richard ,_  22/07/2014 ,_  Medium ,_  SKU346 ,_  32 ,_  3.89 ,_  0.09 ,_  7.01 ,_  Express Air ,_  Small Box ,_  24/07/2014
