Order ID  $§_44_ Customer ID  $§_44_ SalesPerson  $§_44_ Order Date  $§_44_ Order Priority  $§_44_ SKU  $§_44_ Order Quantity  $§_44_ Unit Sell Price  $§_44_ Discount  $§_44_ Shipping Amount  $§_44_ Ship Mode  $§_44_ Product Container  $§_44_ Ship Date
28387  $§_44_ C514  $§_44_ John  $§_44_ 29/06/2020  $§_44_ Not Specified  $§_44_ SKU470  $§_44_ 37  $§_44_ 83.93  $§_44_ 0.03  $§_44_ 19.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 30/06/2020
28387  $§_44_ C514  $§_44_ Richard  $§_44_ 29/06/2020  $§_44_ Not Specified  $§_44_ SKU649  $§_44_ 13  $§_44_ 22.84  $§_44_ 0.06  $§_44_ 5.47  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 30/06/2020
23685  $§_44_ C187  $§_44_ John  $§_44_ 29/06/2020  $§_44_ Not Specified  $§_44_ SKU1228  $§_44_ 46  $§_44_ 205.99  $§_44_ 0.08  $§_44_ 5  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 30/06/2020
46912  $§_44_ C403  $§_44_ John  $§_44_ 30/06/2020  $§_44_ Low  $§_44_ SKU095  $§_44_ 5  $§_44_ 54.74  $§_44_ 0  $§_44_ 14.83  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 30/06/2020
17826  $§_44_ C535  $§_44_ Richard  $§_44_ 30/06/2020  $§_44_ High  $§_44_ SKU346  $§_44_ 18  $§_44_ 3.89  $§_44_ 0.04  $§_44_ 7.01  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 1/07/2020
40801  $§_44_ C680  $§_44_ Richard  $§_44_ 1/07/2020  $§_44_ Not Specified  $§_44_ SKU623  $§_44_ 20  $§_44_ 6.48  $§_44_ 0.07  $§_44_ 6.22  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 1/07/2020
55526  $§_44_ C320  $§_44_ Richard  $§_44_ 2/07/2020  $§_44_ High  $§_44_ SKU558  $§_44_ 23  $§_44_ 18.97  $§_44_ 0.02  $§_44_ 9.03  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 3/07/2020
55938  $§_44_ C498  $§_44_ John  $§_44_ 2/07/2020  $§_44_ Not Specified  $§_44_ SKU947  $§_44_ 18  $§_44_ 95.99  $§_44_ 0.05  $§_44_ 35  $§_44_ Express Air  $§_44_ Large Box  $§_44_ 3/07/2020
4103  $§_44_ C223  $§_44_ Richard  $§_44_ 2/07/2020  $§_44_ Low  $§_44_ SKU750  $§_44_ 3  $§_44_ 11.66  $§_44_ 0.07  $§_44_ 8.99  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 6/07/2020
55938  $§_44_ C498  $§_44_ John  $§_44_ 2/07/2020  $§_44_ Not Specified  $§_44_ SKU656  $§_44_ 42  $§_44_ 19.98  $§_44_ 0.08  $§_44_ 5.97  $§_44_ Express Air  $§_44_ Small Box  $§_44_ 3/07/2020
4096  $§_44_ C090  $§_44_ Bob  $§_44_ 2/07/2020  $§_44_ Not Specified  $§_44_ SKU526  $§_44_ 21  $§_44_ 6.3  $§_44_ 0.04  $§_44_ 0.5  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 3/07/2020
37313  $§_44_ C473  $§_44_ John  $§_44_ 2/07/2020  $§_44_ Not Specified  $§_44_ SKU206  $§_44_ 44  $§_44_ 70.71  $§_44_ 0  $§_44_ 37.58  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 3/07/2020
37313  $§_44_ C473  $§_44_ John  $§_44_ 2/07/2020  $§_44_ Not Specified  $§_44_ SKU1256  $§_44_ 17  $§_44_ 65.99  $§_44_ 0.07  $§_44_ 8.99  $§_44_ Express Air  $§_44_ Small Box  $§_44_ 4/07/2020
23297  $§_44_ C005  $§_44_ Bob  $§_44_ 2/07/2020  $§_44_ Critical  $§_44_ SKU260  $§_44_ 20  $§_44_ 25.98  $§_44_ 0.06  $§_44_ 5.37  $§_44_ Regular Air  $§_44_ Medium Box  $§_44_ 4/07/2020
23297  $§_44_ C005  $§_44_ John  $§_44_ 2/07/2020  $§_44_ Critical  $§_44_ SKU902  $§_44_ 34  $§_44_ 155.06  $§_44_ 0.05  $§_44_ 7.07  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 4/07/2020
50914  $§_44_ C129  $§_44_ Richard  $§_44_ 3/07/2020  $§_44_ Critical  $§_44_ SKU1176  $§_44_ 49  $§_44_ 195.99  $§_44_ 0.03  $§_44_ 8.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 3/07/2020
21509  $§_44_ C225  $§_44_ Bob  $§_44_ 3/07/2020  $§_44_ High  $§_44_ SKU511  $§_44_ 13  $§_44_ 3.69  $§_44_ 0.04  $§_44_ 0.5  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 5/07/2020
43555  $§_44_ C727  $§_44_ Bob  $§_44_ 3/07/2020  $§_44_ Medium  $§_44_ SKU843  $§_44_ 34  $§_44_ 1.26  $§_44_ 0  $§_44_ 0.7  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 5/07/2020
29761  $§_44_ C444  $§_44_ John  $§_44_ 3/07/2020  $§_44_ Medium  $§_44_ SKU1179  $§_44_ 48  $§_44_ 35.99  $§_44_ 0.06  $§_44_ 1.25  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 4/07/2020
29761  $§_44_ C444  $§_44_ Richard  $§_44_ 3/07/2020  $§_44_ Medium  $§_44_ SKU260  $§_44_ 42  $§_44_ 25.98  $§_44_ 0.02  $§_44_ 5.37  $§_44_ Regular Air  $§_44_ Medium Box  $§_44_ 6/07/2020
29761  $§_44_ C444  $§_44_ Bob  $§_44_ 3/07/2020  $§_44_ Medium  $§_44_ SKU132  $§_44_ 19  $§_44_ 6.24  $§_44_ 0.03  $§_44_ 5.22  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 5/07/2020
46726  $§_44_ C522  $§_44_ Bob  $§_44_ 5/07/2020  $§_44_ Not Specified  $§_44_ SKU866  $§_44_ 46  $§_44_ 6.84  $§_44_ 0.02  $§_44_ 8.37  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 5/07/2020
46726  $§_44_ C522  $§_44_ Bob  $§_44_ 5/07/2020  $§_44_ Not Specified  $§_44_ SKU436  $§_44_ 10  $§_44_ 4.55  $§_44_ 0.02  $§_44_ 1.49  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 7/07/2020
51747  $§_44_ C324  $§_44_ Bob  $§_44_ 5/07/2020  $§_44_ Medium  $§_44_ SKU531  $§_44_ 3  $§_44_ 3.69  $§_44_ 0.02  $§_44_ 0.5  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 6/07/2020
4741  $§_44_ C054  $§_44_ Richard  $§_44_ 6/07/2020  $§_44_ Not Specified  $§_44_ SKU146  $§_44_ 40  $§_44_ 8.75  $§_44_ 0.09  $§_44_ 8.54  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 7/07/2020
32835  $§_44_ C405  $§_44_ Bob  $§_44_ 7/07/2020  $§_44_ Medium  $§_44_ SKU1220  $§_44_ 15  $§_44_ 45.99  $§_44_ 0.05  $§_44_ 4.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 9/07/2020
30436  $§_44_ C206  $§_44_ John  $§_44_ 7/07/2020  $§_44_ Low  $§_44_ SKU346  $§_44_ 30  $§_44_ 3.89  $§_44_ 0.09  $§_44_ 7.01  $§_44_ Express Air  $§_44_ Small Box  $§_44_ 12/07/2020
41120  $§_44_ C199  $§_44_ Bob  $§_44_ 7/07/2020  $§_44_ Low  $§_44_ SKU080  $§_44_ 35  $§_44_ 26.64  $§_44_ 0.09  $§_44_ 5.3  $§_44_ Regular Air  $§_44_ Medium Box  $§_44_ 9/07/2020
41120  $§_44_ C199  $§_44_ John  $§_44_ 7/07/2020  $§_44_ Low  $§_44_ SKU110  $§_44_ 13  $§_44_ 3.08  $§_44_ 0.02  $§_44_ 0.99  $§_44_ Regular Air  $§_44_ Medium Box  $§_44_ 9/07/2020
48577  $§_44_ C657  $§_44_ Richard  $§_44_ 8/07/2020  $§_44_ Medium  $§_44_ SKU629  $§_44_ 6  $§_44_ 30.98  $§_44_ 0.02  $§_44_ 5.09  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 10/07/2020
13923  $§_44_ C248  $§_44_ Bob  $§_44_ 8/07/2020  $§_44_ High  $§_44_ SKU310  $§_44_ 39  $§_44_ 4.48  $§_44_ 0.04  $§_44_ 49  $§_44_ Regular Air  $§_44_ Large Box  $§_44_ 10/07/2020
13923  $§_44_ C248  $§_44_ John  $§_44_ 8/07/2020  $§_44_ High  $§_44_ SKU677  $§_44_ 49  $§_44_ 22.84  $§_44_ 0  $§_44_ 11.54  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 9/07/2020
13923  $§_44_ C248  $§_44_ Bob  $§_44_ 8/07/2020  $§_44_ High  $§_44_ SKU964  $§_44_ 27  $§_44_ 225.02  $§_44_ 0.04  $§_44_ 28.66  $§_44_ Delivery Truck  $§_44_ Jumbo Drum  $§_44_ 10/07/2020
13923  $§_44_ C248  $§_44_ Richard  $§_44_ 8/07/2020  $§_44_ High  $§_44_ SKU1109  $§_44_ 28  $§_44_ 200.97  $§_44_ 0.08  $§_44_ 15.59  $§_44_ Delivery Truck  $§_44_ Jumbo Drum  $§_44_ 10/07/2020
28165  $§_44_ C310  $§_44_ John  $§_44_ 9/07/2020  $§_44_ Not Specified  $§_44_ SKU415  $§_44_ 2  $§_44_ 10.91  $§_44_ 0.05  $§_44_ 2.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 11/07/2020
58368  $§_44_ C242  $§_44_ Richard  $§_44_ 9/07/2020  $§_44_ High  $§_44_ SKU152  $§_44_ 4  $§_44_ 2.08  $§_44_ 0  $§_44_ 5.33  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 11/07/2020
58368  $§_44_ C242  $§_44_ John  $§_44_ 9/07/2020  $§_44_ High  $§_44_ SKU633  $§_44_ 39  $§_44_ 6.48  $§_44_ 0.02  $§_44_ 9.54  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 10/07/2020
58368  $§_44_ C242  $§_44_ Richard  $§_44_ 9/07/2020  $§_44_ High  $§_44_ SKU910  $§_44_ 5  $§_44_ 64.98  $§_44_ 0.09  $§_44_ 6.88  $§_44_ Express Air  $§_44_ Small Box  $§_44_ 9/07/2020
24450  $§_44_ C450  $§_44_ Bob  $§_44_ 9/07/2020  $§_44_ Critical  $§_44_ SKU326  $§_44_ 37  $§_44_ 11.97  $§_44_ 0.02  $§_44_ 4.98  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 11/07/2020
24450  $§_44_ C450  $§_44_ Bob  $§_44_ 9/07/2020  $§_44_ Critical  $§_44_ SKU111  $§_44_ 41  $§_44_ 9.48  $§_44_ 0.08  $§_44_ 7.29  $§_44_ Express Air  $§_44_ Small Pack  $§_44_ 12/07/2020
24450  $§_44_ C450  $§_44_ Bob  $§_44_ 9/07/2020  $§_44_ Critical  $§_44_ SKU631  $§_44_ 4  $§_44_ 5.98  $§_44_ 0.03  $§_44_ 5.79  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 11/07/2020
2209  $§_44_ C606  $§_44_ Bob  $§_44_ 9/07/2020  $§_44_ High  $§_44_ SKU053  $§_44_ 27  $§_44_ 320.98  $§_44_ 0  $§_44_ 58.95  $§_44_ Delivery Truck  $§_44_ Jumbo Drum  $§_44_ 11/07/2020
2209  $§_44_ C606  $§_44_ Richard  $§_44_ 9/07/2020  $§_44_ High  $§_44_ SKU611  $§_44_ 1  $§_44_ 4.76  $§_44_ 0.02  $§_44_ 0.88  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 10/07/2020
2209  $§_44_ C606  $§_44_ Bob  $§_44_ 9/07/2020  $§_44_ High  $§_44_ SKU796  $§_44_ 42  $§_44_ 4.28  $§_44_ 0.08  $§_44_ 0.94  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 9/07/2020
2209  $§_44_ C606  $§_44_ John  $§_44_ 9/07/2020  $§_44_ High  $§_44_ SKU1145  $§_44_ 13  $§_44_ 125.99  $§_44_ 0.1  $§_44_ 3  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 10/07/2020
25569  $§_44_ C284  $§_44_ Richard  $§_44_ 9/07/2020  $§_44_ High  $§_44_ SKU614  $§_44_ 27  $§_44_ 12.28  $§_44_ 0.09  $§_44_ 6.47  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 11/07/2020
44486  $§_44_ C763  $§_44_ John  $§_44_ 9/07/2020  $§_44_ Critical  $§_44_ SKU628  $§_44_ 36  $§_44_ 5.78  $§_44_ 0.09  $§_44_ 4.96  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 12/07/2020
52706  $§_44_ C326  $§_44_ Richard  $§_44_ 9/07/2020  $§_44_ Low  $§_44_ SKU426  $§_44_ 34  $§_44_ 28.53  $§_44_ 0.02  $§_44_ 1.49  $§_44_ Express Air  $§_44_ Small Box  $§_44_ 16/07/2020
34822  $§_44_ C563  $§_44_ Bob  $§_44_ 10/07/2020  $§_44_ Not Specified  $§_44_ SKU1036  $§_44_ 23  $§_44_ 43.98  $§_44_ 0.04  $§_44_ 1.99  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 11/07/2020
53600  $§_44_ C651  $§_44_ Bob  $§_44_ 10/07/2020  $§_44_ Medium  $§_44_ SKU457  $§_44_ 8  $§_44_ 5.18  $§_44_ 0.03  $§_44_ 5.74  $§_44_ Express Air  $§_44_ Small Box  $§_44_ 11/07/2020
17797  $§_44_ C789  $§_44_ John  $§_44_ 10/07/2020  $§_44_ Low  $§_44_ SKU007  $§_44_ 10  $§_44_ 100.98  $§_44_ 0  $§_44_ 57.38  $§_44_ Delivery Truck  $§_44_ Jumbo Box  $§_44_ 12/07/2020
17797  $§_44_ C789  $§_44_ John  $§_44_ 10/07/2020  $§_44_ Low  $§_44_ SKU475  $§_44_ 16  $§_44_ 3.69  $§_44_ 0.02  $§_44_ 2.5  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 14/07/2020
45767  $§_44_ C571  $§_44_ Bob  $§_44_ 10/07/2020  $§_44_ High  $§_44_ SKU962  $§_44_ 49  $§_44_ 16.91  $§_44_ 0.05  $§_44_ 6.25  $§_44_ Express Air  $§_44_ Small Box  $§_44_ 12/07/2020
30403  $§_44_ C261  $§_44_ John  $§_44_ 10/07/2020  $§_44_ High  $§_44_ SKU344  $§_44_ 41  $§_44_ 7.3  $§_44_ 0.05  $§_44_ 7.72  $§_44_ Express Air  $§_44_ Small Box  $§_44_ 12/07/2020
30403  $§_44_ C261  $§_44_ Bob  $§_44_ 10/07/2020  $§_44_ High  $§_44_ SKU923  $§_44_ 24  $§_44_ 161.55  $§_44_ 0.09  $§_44_ 19.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 11/07/2020
29987  $§_44_ C447  $§_44_ Bob  $§_44_ 11/07/2020  $§_44_ Critical  $§_44_ SKU201  $§_44_ 22  $§_44_ 7.96  $§_44_ 0.03  $§_44_ 4.95  $§_44_ Express Air  $§_44_ Small Box  $§_44_ 12/07/2020
1793  $§_44_ C398  $§_44_ John  $§_44_ 11/07/2020  $§_44_ Not Specified  $§_44_ SKU407  $§_44_ 36  $§_44_ 6.28  $§_44_ 0.03  $§_44_ 5.36  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 11/07/2020
29985  $§_44_ C319  $§_44_ Richard  $§_44_ 11/07/2020  $§_44_ Critical  $§_44_ SKU382  $§_44_ 2  $§_44_ 8.04  $§_44_ 0.06  $§_44_ 8.94  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 13/07/2020
36833  $§_44_ C325  $§_44_ Bob  $§_44_ 11/07/2020  $§_44_ Low  $§_44_ SKU672  $§_44_ 25  $§_44_ 6.68  $§_44_ 0  $§_44_ 7.3  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 18/07/2020
28228  $§_44_ C523  $§_44_ Bob  $§_44_ 11/07/2020  $§_44_ Not Specified  $§_44_ SKU496  $§_44_ 5  $§_44_ 60.98  $§_44_ 0  $§_44_ 19.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 12/07/2020
14016  $§_44_ C762  $§_44_ Richard  $§_44_ 11/07/2020  $§_44_ Low  $§_44_ SKU221  $§_44_ 9  $§_44_ 124.49  $§_44_ 0.05  $§_44_ 51.94  $§_44_ Delivery Truck  $§_44_ Jumbo Box  $§_44_ 13/07/2020
50758  $§_44_ C639  $§_44_ John  $§_44_ 12/07/2020  $§_44_ Medium  $§_44_ SKU565  $§_44_ 17  $§_44_ 6.68  $§_44_ 0.02  $§_44_ 6.93  $§_44_ Express Air  $§_44_ Small Box  $§_44_ 14/07/2020
17735  $§_44_ C250  $§_44_ Bob  $§_44_ 12/07/2020  $§_44_ Low  $§_44_ SKU361  $§_44_ 45  $§_44_ 6.81  $§_44_ 0.03  $§_44_ 5.48  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 17/07/2020
17735  $§_44_ C250  $§_44_ Bob  $§_44_ 12/07/2020  $§_44_ Low  $§_44_ SKU854  $§_44_ 28  $§_44_ 3.78  $§_44_ 0.06  $§_44_ 0.71  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 17/07/2020
549  $§_44_ C443  $§_44_ Bob  $§_44_ 12/07/2020  $§_44_ Critical  $§_44_ SKU643  $§_44_ 13  $§_44_ 4.98  $§_44_ 0.03  $§_44_ 7.44  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 13/07/2020
549  $§_44_ C443  $§_44_ John  $§_44_ 12/07/2020  $§_44_ Critical  $§_44_ SKU694  $§_44_ 5  $§_44_ 6.48  $§_44_ 0.05  $§_44_ 8.74  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 13/07/2020
549  $§_44_ C443  $§_44_ John  $§_44_ 12/07/2020  $§_44_ Critical  $§_44_ SKU904  $§_44_ 30  $§_44_ 38.94  $§_44_ 0.05  $§_44_ 35  $§_44_ Express Air  $§_44_ Large Box  $§_44_ 12/07/2020
21925  $§_44_ C591  $§_44_ Richard  $§_44_ 12/07/2020  $§_44_ Not Specified  $§_44_ SKU1041  $§_44_ 3  $§_44_ 77.51  $§_44_ 0.03  $§_44_ 4  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 14/07/2020
41927  $§_44_ C506  $§_44_ Bob  $§_44_ 13/07/2020  $§_44_ Not Specified  $§_44_ SKU617  $§_44_ 46  $§_44_ 48.04  $§_44_ 0.02  $§_44_ 7.23  $§_44_ Express Air  $§_44_ Small Box  $§_44_ 16/07/2020
14215  $§_44_ C424  $§_44_ Richard  $§_44_ 13/07/2020  $§_44_ Medium  $§_44_ SKU559  $§_44_ 44  $§_44_ 55.48  $§_44_ 0.07  $§_44_ 6.79  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 14/07/2020
53378  $§_44_ C551  $§_44_ John  $§_44_ 13/07/2020  $§_44_ Medium  $§_44_ SKU1070  $§_44_ 50  $§_44_ 299.99  $§_44_ 0.1  $§_44_ 11.64  $§_44_ Express Air  $§_44_ Large Box  $§_44_ 14/07/2020
53378  $§_44_ C551  $§_44_ Bob  $§_44_ 13/07/2020  $§_44_ Medium  $§_44_ SKU179  $§_44_ 38  $§_44_ 33.98  $§_44_ 0.06  $§_44_ 19.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 14/07/2020
53378  $§_44_ C551  $§_44_ Richard  $§_44_ 13/07/2020  $§_44_ Medium  $§_44_ SKU1195  $§_44_ 49  $§_44_ 55.99  $§_44_ 0.04  $§_44_ 5  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 14/07/2020
5858  $§_44_ C705  $§_44_ Bob  $§_44_ 13/07/2020  $§_44_ Not Specified  $§_44_ SKU285  $§_44_ 48  $§_44_ 50.98  $§_44_ 0.02  $§_44_ 13.66  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 15/07/2020
5858  $§_44_ C705  $§_44_ John  $§_44_ 13/07/2020  $§_44_ Not Specified  $§_44_ SKU1251  $§_44_ 29  $§_44_ 205.99  $§_44_ 0  $§_44_ 8.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 15/07/2020
52325  $§_44_ C598  $§_44_ Richard  $§_44_ 14/07/2020  $§_44_ Not Specified  $§_44_ SKU390  $§_44_ 23  $§_44_ 223.98  $§_44_ 0.07  $§_44_ 15.01  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 14/07/2020
53223  $§_44_ C721  $§_44_ John  $§_44_ 14/07/2020  $§_44_ Low  $§_44_ SKU443  $§_44_ 2  $§_44_ 4.24  $§_44_ 0.08  $§_44_ 5.41  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 21/07/2020
14980  $§_44_ C480  $§_44_ Bob  $§_44_ 14/07/2020  $§_44_ Critical  $§_44_ SKU1035  $§_44_ 27  $§_44_ 31.78  $§_44_ 0.03  $§_44_ 1.99  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 15/07/2020
16103  $§_44_ C491  $§_44_ John  $§_44_ 15/07/2020  $§_44_ Not Specified  $§_44_ SKU623  $§_44_ 31  $§_44_ 6.48  $§_44_ 0  $§_44_ 6.22  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 17/07/2020
16103  $§_44_ C491  $§_44_ John  $§_44_ 15/07/2020  $§_44_ Not Specified  $§_44_ SKU814  $§_44_ 22  $§_44_ 19.84  $§_44_ 0.06  $§_44_ 4.1  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 17/07/2020
55683  $§_44_ C523  $§_44_ Richard  $§_44_ 15/07/2020  $§_44_ High  $§_44_ SKU835  $§_44_ 50  $§_44_ 3.29  $§_44_ 0.02  $§_44_ 1.35  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 17/07/2020
55683  $§_44_ C523  $§_44_ John  $§_44_ 15/07/2020  $§_44_ High  $§_44_ SKU176  $§_44_ 23  $§_44_ 51.75  $§_44_ 0.02  $§_44_ 19.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 16/07/2020
59558  $§_44_ C334  $§_44_ John  $§_44_ 16/07/2020  $§_44_ Not Specified  $§_44_ SKU505  $§_44_ 34  $§_44_ 2.61  $§_44_ 0  $§_44_ 0.5  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 19/07/2020
9892  $§_44_ C441  $§_44_ John  $§_44_ 16/07/2020  $§_44_ Medium  $§_44_ SKU495  $§_44_ 50  $§_44_ 27.18  $§_44_ 0.02  $§_44_ 8.23  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 17/07/2020
24613  $§_44_ C359  $§_44_ John  $§_44_ 16/07/2020  $§_44_ Low  $§_44_ SKU1079  $§_44_ 16  $§_44_ 599.99  $§_44_ 0  $§_44_ 24.49  $§_44_ Regular Air  $§_44_ Large Box  $§_44_ 25/07/2020
24613  $§_44_ C359  $§_44_ Bob  $§_44_ 16/07/2020  $§_44_ Low  $§_44_ SKU714  $§_44_ 36  $§_44_ 6.48  $§_44_ 0.01  $§_44_ 6.6  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 25/07/2020
24613  $§_44_ C359  $§_44_ Richard  $§_44_ 16/07/2020  $§_44_ Low  $§_44_ SKU814  $§_44_ 39  $§_44_ 19.84  $§_44_ 0.01  $§_44_ 4.1  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 25/07/2020
33666  $§_44_ C746  $§_44_ John  $§_44_ 16/07/2020  $§_44_ Not Specified  $§_44_ SKU243  $§_44_ 17  $§_44_ 209.37  $§_44_ 0.02  $§_44_ 69  $§_44_ Regular Air  $§_44_ Large Box  $§_44_ 18/07/2020
30208  $§_44_ C467  $§_44_ Richard  $§_44_ 16/07/2020  $§_44_ Low  $§_44_ SKU1159  $§_44_ 46  $§_44_ 45.99  $§_44_ 0.1  $§_44_ 4.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 16/07/2020
46979  $§_44_ C567  $§_44_ John  $§_44_ 16/07/2020  $§_44_ Low  $§_44_ SKU1115  $§_44_ 30  $§_44_ 306.14  $§_44_ 0.09  $§_44_ 26.53  $§_44_ Delivery Truck  $§_44_ Jumbo Drum  $§_44_ 18/07/2020
46979  $§_44_ C567  $§_44_ Bob  $§_44_ 16/07/2020  $§_44_ Low  $§_44_ SKU669  $§_44_ 26  $§_44_ 4.98  $§_44_ 0.05  $§_44_ 5.49  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 25/07/2020
30786  $§_44_ C619  $§_44_ Bob  $§_44_ 16/07/2020  $§_44_ Medium  $§_44_ SKU811  $§_44_ 23  $§_44_ 2.78  $§_44_ 0.01  $§_44_ 1.34  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 16/07/2020
30786  $§_44_ C619  $§_44_ Richard  $§_44_ 16/07/2020  $§_44_ Medium  $§_44_ SKU899  $§_44_ 4  $§_44_ 15.42  $§_44_ 0.06  $§_44_ 10.68  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 17/07/2020
24039  $§_44_ C692  $§_44_ Bob  $§_44_ 17/07/2020  $§_44_ Not Specified  $§_44_ SKU1019  $§_44_ 5  $§_44_ 40.98  $§_44_ 0.1  $§_44_ 1.99  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 19/07/2020
38532  $§_44_ C585  $§_44_ Richard  $§_44_ 17/07/2020  $§_44_ High  $§_44_ SKU798  $§_44_ 44  $§_44_ 2.94  $§_44_ 0.07  $§_44_ 0.7  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 19/07/2020
42374  $§_44_ C227  $§_44_ Bob  $§_44_ 17/07/2020  $§_44_ Critical  $§_44_ SKU1056  $§_44_ 21  $§_44_ 10.01  $§_44_ 0.08  $§_44_ 1.99  $§_44_ Express Air  $§_44_ Small Pack  $§_44_ 17/07/2020
42374  $§_44_ C227  $§_44_ Bob  $§_44_ 17/07/2020  $§_44_ Critical  $§_44_ SKU398  $§_44_ 47  $§_44_ 16.74  $§_44_ 0  $§_44_ 5.08  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 18/07/2020
42374  $§_44_ C227  $§_44_ Bob  $§_44_ 17/07/2020  $§_44_ Critical  $§_44_ SKU405  $§_44_ 11  $§_44_ 59.78  $§_44_ 0  $§_44_ 10.29  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 19/07/2020
45734  $§_44_ C031  $§_44_ Richard  $§_44_ 17/07/2020  $§_44_ Critical  $§_44_ SKU774  $§_44_ 47  $§_44_ 11.66  $§_44_ 0.03  $§_44_ 7.95  $§_44_ Express Air  $§_44_ Small Pack  $§_44_ 19/07/2020
43907  $§_44_ C048  $§_44_ Richard  $§_44_ 18/07/2020  $§_44_ Critical  $§_44_ SKU248  $§_44_ 42  $§_44_ 31.76  $§_44_ 0  $§_44_ 45.51  $§_44_ Delivery Truck  $§_44_ Jumbo Box  $§_44_ 20/07/2020
53635  $§_44_ C627  $§_44_ Richard  $§_44_ 18/07/2020  $§_44_ Not Specified  $§_44_ SKU885  $§_44_ 33  $§_44_ 3.14  $§_44_ 0.08  $§_44_ 1.92  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 20/07/2020
11745  $§_44_ C497  $§_44_ Bob  $§_44_ 19/07/2020  $§_44_ High  $§_44_ SKU1021  $§_44_ 17  $§_44_ 40.48  $§_44_ 0.06  $§_44_ 19.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 20/07/2020
